zip,sido,si,dong,ri,doseo,bunji,apt,address
219839,강원,고성군,간성읍,장신리,,71-20,사서함,강원 고성군 간성읍 장신리 사서함 71-20
219804,강원,고성군,간성읍,진부리,,,,강원 고성군 간성읍 진부리
219803,강원,고성군,간성읍,탑동리,,,,강원 고성군 간성읍 탑동리
219839,강원,고성군,간성읍,탑동리,,71-22,사서함,강원 고성군 간성읍 탑동리 사서함 71-22
219801,강원,고성군,간성읍,하리,,,,강원 고성군 간성읍 하리
219802,강원,고성군,간성읍,해상리,,,,강원 고성군 간성읍 해상리
219839,강원,고성군,간성읍,해상리,,71-21,사서함,강원 고성군 간성읍 해상리 사서함 71-21
219804,강원,고성군,간성읍,흘리,,,,강원 고성군 간성읍 흘리
219800,강원,고성군,간성읍,,,,,강원 고성군 간성읍
219902,강원,고성군,거진읍,거진10리,,,,강원 고성군 거진읍 거진10리
219902,강원,고성군,거진읍,거진11리,,,,강원 고성군 거진읍 거진11리
219901,강원,고성군,거진읍,거진1리,,,,강원 고성군 거진읍 거진1리
219901,강원,고성군,거진읍,거진2리,,,,강원 고성군 거진읍 거진2리
219901,강원,고성군,거진읍,거진3리,,,,강원 고성군 거진읍 거진3리
219901,강원,고성군,거진읍,거진4리,,,,강원 고성군 거진읍 거진4리
219901,강원,고성군,거진읍,거진5리,,,,강원 고성군 거진읍 거진5리
219901,강원,고성군,거진읍,거진6리,,,,강원 고성군 거진읍 거진6리
219902,강원,고성군,거진읍,거진7리,,,,강원 고성군 거진읍 거진7리
219902,강원,고성군,거진읍,거진8리,,,,강원 고성군 거진읍 거진8리
219902,강원,고성군,거진읍,거진9리,,,,강원 고성군 거진읍 거진9리
219901,강원,고성군,거진읍,거진리,,,,강원 고성군 거진읍 거진리
219839,강원,고성군,거진읍,냉천리,,Apr-71,사서함,강원 고성군 거진읍 냉천리 사서함 71-4
219903,강원,고성군,거진읍,냉천리,,,,강원 고성군 거진읍 냉천리
219903,강원,고성군,거진읍,대대리,,,,강원 고성군 거진읍 대대리
219839,강원,고성군,거진읍,반암리,,71-16,사서함,강원 고성군 거진읍 반암리 사서함 71-16
219903,강원,고성군,거진읍,반암리,,,,강원 고성군 거진읍 반암리
219904,강원,고성군,거진읍,봉평리,,,,강원 고성군 거진읍 봉평리
219904,강원,고성군,거진읍,산북리,,,,강원 고성군 거진읍 산북리
219903,강원,고성군,거진읍,석문리,,,,강원 고성군 거진읍 석문리
219904,강원,고성군,거진읍,송강리,,,,강원 고성군 거진읍 송강리
219904,강원,고성군,거진읍,송정리,,,,강원 고성군 거진읍 송정리
219903,강원,고성군,거진읍,송죽리,,,,강원 고성군 거진읍 송죽리
219903,강원,고성군,거진읍,송포리,,,,강원 고성군 거진읍 송포리
219903,강원,고성군,거진읍,오정리,,,,강원 고성군 거진읍 오정리
219904,강원,고성군,거진읍,용하리,,,,강원 고성군 거진읍 용하리
219904,강원,고성군,거진읍,원당리,,,,강원 고성군 거진읍 원당리
219904,강원,고성군,거진읍,자산리,,,,강원 고성군 거진읍 자산리
219903,강원,고성군,거진읍,초계리,,,,강원 고성군 거진읍 초계리
219904,강원,고성군,거진읍,화포리,,,,강원 고성군 거진읍 화포리
219900,강원,고성군,거진읍,,,,,강원 고성군 거진읍
219839,강원,고성군,죽왕면,가진리,,Sep-71,사서함,강원 고성군 죽왕면 가진리 사서함 71-9
219821,강원,고성군,죽왕면,가진리,,,,강원 고성군 죽왕면 가진리
219821,강원,고성군,죽왕면,공현진리,,,,강원 고성군 죽왕면 공현진리
219839,강원,고성군,죽왕면,공현진리,,71-17,사서함,강원 고성군 죽왕면 공현진리 사서함 71-17
219839,강원,고성군,죽왕면,구성리,,71-23,사서함,강원 고성군 죽왕면 구성리 사서함 71-23
219822,강원,고성군,죽왕면,구성리,,,,강원 고성군 죽왕면 구성리
219823,강원,고성군,죽왕면,문암진리,,,,강원 고성군 죽왕면 문암진리
219823,강원,고성군,죽왕면,삼포리,,,,강원 고성군 죽왕면 삼포리
219822,강원,고성군,죽왕면,서성리,,,,강원 고성군 죽왕면 서성리
219822,강원,고성군,죽왕면,석교리,,,,강원 고성군 죽왕면 석교리
219823,강원,고성군,죽왕면,송암리,,,,강원 고성군 죽왕면 송암리
219823,강원,고성군,죽왕면,야촌리,,,,강원 고성군 죽왕면 야촌리
219821,강원,고성군,죽왕면,오봉리,,,,강원 고성군 죽왕면 오봉리
219822,강원,고성군,죽왕면,오호리,,,,강원 고성군 죽왕면 오호리
219839,강원,고성군,죽왕면,오호리,,71-18,사서함,강원 고성군 죽왕면 오호리 사서함 71-18
219822,강원,고성군,죽왕면,인정리,,,,강원 고성군 죽왕면 인정리
219821,강원,고성군,죽왕면,향목리,,,,강원 고성군 죽왕면 향목리
219820,강원,고성군,죽왕면,,,,,강원 고성군 죽왕면
219831,강원,고성군,토성면,교암리,,,,강원 고성군 토성면 교암리
219831,강원,고성군,토성면,금화정리,,,,강원 고성군 토성면 금화정리
219831,강원,고성군,토성면,도원리,,,,강원 고성군 토성면 도원리
219831,강원,고성군,토성면,백촌리,,,,강원 고성군 토성면 백촌리
219832,강원,고성군,토성면,봉포리,,,,강원 고성군 토성면 봉포리
219839,강원,고성군,토성면,봉포리,,71-5~71-7,사서함,강원 고성군 토성면 봉포리 사서함 71-5~71-7
219705,강원,고성군,토성면,봉포리,,,경동대학교,강원 고성군 토성면 봉포리 경동대학교
219833,강원,고성군,토성면,성대리,,,,강원 고성군 토성면 성대리
219832,강원,고성군,토성면,성천리,,,,강원 고성군 토성면 성천리
219832,강원,고성군,토성면,신평리,,,,강원 고성군 토성면 신평리
219833,강원,고성군,토성면,아야진리,,,,강원 고성군 토성면 아야진리
219839,강원,고성군,토성면,아야진리,,Oct-71,사서함,강원 고성군 토성면 아야진리 사서함 71-10
219831,강원,고성군,토성면,용암리,,,,강원 고성군 토성면 용암리
219832,강원,고성군,토성면,용촌리,,,,강원 고성군 토성면 용촌리
219831,강원,고성군,토성면,운봉리,,,,강원 고성군 토성면 운봉리
219832,강원,고성군,토성면,원암리,,,,강원 고성군 토성면 원암리
219832,강원,고성군,토성면,인흥리,,,,강원 고성군 토성면 인흥리
219833,강원,고성군,토성면,천진리,,,,강원 고성군 토성면 천진리
219833,강원,고성군,토성면,청간리,,,,강원 고성군 토성면 청간리
219831,강원,고성군,토성면,학야리,,,,강원 고성군 토성면 학야리
219839,강원,고성군,토성면,학야리,,71-1~71-3,사서함,강원 고성군 토성면 학야리 사서함 71-1~71-3
219839,강원,고성군,토성면,학야리,,Aug-71,사서함,강원 고성군 토성면 학야리 사서함 71-8
219839,강원,고성군,토성면,학야리,,71-27,사서함,강원 고성군 토성면 학야리 사서함 71-27
219839,강원,고성군,토성면,학야리,,Dec-71,사서함,강원 고성군 토성면 학야리 사서함 71-12
219839,강원,고성군,토성면,학야리,,71-14,사서함,강원 고성군 토성면 학야리 사서함 71-14
219830,강원,고성군,토성면,,,,,강원 고성군 토성면
219811,강원,고성군,현내면,대진1리,,,,강원 고성군 현내면 대진1리
219811,강원,고성군,현내면,대진2리,,,,강원 고성군 현내면 대진2리
219812,강원,고성군,현내면,대진3리,,,,강원 고성군 현내면 대진3리
219812,강원,고성군,현내면,대진4리,,,,강원 고성군 현내면 대진4리
219812,강원,고성군,현내면,대진5리,,,,강원 고성군 현내면 대진5리
219811,강원,고성군,현내면,대진리,,,,강원 고성군 현내면 대진리
219813,강원,고성군,현내면,마달리,,,,강원 고성군 현내면 마달리
219811,강원,고성군,현내면,마차진리,,,,강원 고성군 현내면 마차진리
219811,강원,고성군,현내면,명파리,,,,강원 고성군 현내면 명파리
219811,강원,고성군,현내면,배봉리,,,,강원 고성군 현내면 배봉리
219813,강원,고성군,현내면,산학리,,,,강원 고성군 현내면 산학리
219813,강원,고성군,현내면,죽정리,,,,강원 고성군 현내면 죽정리
219812,강원,고성군,현내면,철통리,,,,강원 고성군 현내면 철통리
219812,강원,고성군,현내면,초도리,,,,강원 고성군 현내면 초도리
219813,강원,고성군,현내면,화곡리,,,,강원 고성군 현내면 화곡리
219810,강원,고성군,현내면,,,,,강원 고성군 현내면
240110,강원,동해시,괴란동,,,,,강원 동해시 괴란동
240210,강원,동해시,구미동,,,,,강원 동해시 구미동
240729,강원,동해시,구미동,,,,주공아파트 (1~205동),강원 동해시 구미동 주공아파트 (1~205동)
240230,강원,동해시,구호동,,,,,강원 동해시 구호동
240300,강원,동해시,귀운동,,,,,강원 동해시 귀운동
240170,강원,동해시,나안동,,,,,강원 동해시 나안동
240260,강원,동해시,내동,,,,,강원 동해시 내동
240270,강원,동해시,단봉동,,,,,강원 동해시 단봉동
245899,강원,동해시,단봉동,,,Apr-73,사서함,강원 동해시 단봉동 사서함 73-4
245899,강원,동해시,단봉동,,,Jul-73,사서함,강원 동해시 단봉동 사서함 73-7
245899,강원,동해시,단봉동,,,Feb-73,사서함,강원 동해시 단봉동 사서함 73-2
240330,강원,동해시,달방동,,,,,강원 동해시 달방동
240240,강원,동해시,대구동,,,,,강원 동해시 대구동
240070,강원,동해시,대진동,,,,,강원 동해시 대진동
240043,강원,동해시,동호동,,,,,강원 동해시 동호동
240733,강원,동해시,동호동,,,,경민아파트,강원 동해시 동호동 경민아파트
240801,강원,동해시,동호동,,,182~184,,강원 동해시 동호동 182~184
240801,강원,동해시,동호동,,,230,,강원 동해시 동호동 230
240800,강원,동해시,동호동,,,530~584,,강원 동해시 동호동 530~584
240800,강원,동해시,동호동,,,498~522,,강원 동해시 동호동 498~522
240801,강원,동해시,동호동,,,232~234,,강원 동해시 동호동 232~234
240801,강원,동해시,동호동,,,129~139,,강원 동해시 동호동 129~139
240801,강원,동해시,동호동,,,225~228,,강원 동해시 동호동 225~228
240801,강원,동해시,동호동,,,216~220,,강원 동해시 동호동 216~220
240180,강원,동해시,동회동,,,,,강원 동해시 동회동
240719,강원,동해시,동회동,,,,대동아파트,강원 동해시 동회동 대동아파트
240120,강원,동해시,만우동,,,,,강원 동해시 만우동
240080,강원,동해시,망상동,,,,,강원 동해시 망상동
240817,강원,동해시,묵호진동,,,15,,강원 동해시 묵호진동 15
240050,강원,동해시,묵호진동,,,,,강원 동해시 묵호진동
240816,강원,동해시,묵호진동,,,1~14,,강원 동해시 묵호진동 1~14
240816,강원,동해시,묵호진동,,,16~21,,강원 동해시 묵호진동 16~21
240818,강원,동해시,묵호진동,,,71~98,,강원 동해시 묵호진동 71~98
240817,강원,동해시,묵호진동,,,42~70,,강원 동해시 묵호진동 42~70
240817,강원,동해시,묵호진동,,,28~38,,강원 동해시 묵호진동 28~38
240816,강원,동해시,묵호진동,,, 산1~33,,강원 동해시 묵호진동 산1~33
240818,강원,동해시,묵호진동,,,40~41,,강원 동해시 묵호진동 40~41
240818,강원,동해시,묵호진동,,, 산35~96,,강원 동해시 묵호진동 산35~96
240804,강원,동해시,발한동,,,1~127,,강원 동해시 발한동 1~127
240802,강원,동해시,발한동,,,288~299,,강원 동해시 발한동 288~299
240803,강원,동해시,발한동,,,327~330,,강원 동해시 발한동 327~330
240803,강원,동해시,발한동,,,300~310,,강원 동해시 발한동 300~310
240804,강원,동해시,발한동,,,140~181,,강원 동해시 발한동 140~181
240041,강원,동해시,발한동,,,,,강원 동해시 발한동
240802,강원,동해시,발한동,,,239~261,,강원 동해시 발한동 239~261
240804,강원,동해시,발한동,,,199~209,,강원 동해시 발한동 199~209
240815,강원,동해시,부곡동,,,126~128,,강원 동해시 부곡동 126~128
240813,강원,동해시,부곡동,,,95,,강원 동해시 부곡동 95
240813,강원,동해시,부곡동,,,56~75,,강원 동해시 부곡동 56~75
240813,강원,동해시,부곡동,,,144~155,,강원 동해시 부곡동 144~155
240814,강원,동해시,부곡동,,,28~42,,강원 동해시 부곡동 28~42
240814,강원,동해시,부곡동,,,80~93,,강원 동해시 부곡동 80~93
240814,강원,동해시,부곡동,,,105~123,,강원 동해시 부곡동 105~123
240814,강원,동해시,부곡동,,,441~442,,강원 동해시 부곡동 441~442
240815,강원,동해시,부곡동,,,77~79,,강원 동해시 부곡동 77~79
240815,강원,동해시,부곡동,,,440,,강원 동해시 부곡동 440
240815,강원,동해시,부곡동,,,143,,강원 동해시 부곡동 143
240815,강원,동해시,부곡동,,,15~23,,강원 동해시 부곡동 15~23
240815,강원,동해시,부곡동,,,43~47,,강원 동해시 부곡동 43~47
240815,강원,동해시,부곡동,,,1~7,,강원 동해시 부곡동 1~7
240814,강원,동해시,부곡동,,,134~140,,강원 동해시 부곡동 134~140
240814,강원,동해시,부곡동,,,166,,강원 동해시 부곡동 166
240814,강원,동해시,부곡동,,,48~54,,강원 동해시 부곡동 48~54
240814,강원,동해시,부곡동,,,9~12,,강원 동해시 부곡동 9~12
240813,강원,동해시,부곡동,,,443~475,,강원 동해시 부곡동 443~475
240813,강원,동해시,부곡동,,,169~439,,강원 동해시 부곡동 169~439
240030,강원,동해시,부곡동,,,,,강원 동해시 부곡동
240200,강원,동해시,북평동,,,,,강원 동해시 북평동
240717,강원,동해시,북평동,,,,동해화력발전처,강원 동해시 북평동 동해화력발전처
240320,강원,동해시,비천동,,,,,강원 동해시 비천동
240350,강원,동해시,삼화동,,,,,강원 동해시 삼화동
240712,강원,동해시,삼화동,,,,쌍용양회동해공장,강원 동해시 삼화동 쌍용양회동해공장
240130,강원,동해시,송정동,,,,,강원 동해시 송정동
240806,강원,동해시,송정동,,,1~848,,강원 동해시 송정동 1~848
240806,강원,동해시,송정동,,,850~853,,강원 동해시 송정동 850~853
240806,강원,동해시,송정동,,, 산1~8,,강원 동해시 송정동 산1~8
240805,강원,동해시,송정동,,,854,,강원 동해시 송정동 854
240805,강원,동해시,송정동,,,849,,강원 동해시 송정동 849
240716,강원,동해시,송정동,,,,동해지방해양항만청,강원 동해시 송정동 동해지방해양항만청
240899,강원,동해시,송정동,,,604-21~604-25,사서함,강원 동해시 송정동 사서함 604-21~604-25
240806,강원,동해시,송정동,,,855~1682,,강원 동해시 송정동 855~1682
240718,강원,동해시,쇄운동,,,,부영아파트 (101~113동),강원 동해시 쇄운동 부영아파트 (101~113동)
240190,강원,동해시,쇄운동,,,,,강원 동해시 쇄운동
240310,강원,동해시,신흥동,,,,,강원 동해시 신흥동
